CATEGORYID;ASSETID;ASSETDESC;P_MANUFACTURERID;P_MANUFACTURERID_DESC;DATEMANUFACTURE;NATIONALFACT;FIELDDESC;OWNER;OWNER_DESC;LOAI;LOAI_DESC;U_TT;U_TT_DESC;KIEU_DAPHQ;KIEU_DAPHQ_DESC;I_DM;I_DM_DESC;U_DM;U_DM_DESC;KIEU_CD;KIEU_CD_DESC;TG_CATNM;TG_CATNM_DESC;PHA;PHA_DESC;KIEU_MC;KIEU_MC_DESC;KNCDNMDM;KNCDNMDM_DESC;CT_DC;CT_DC_DESC
0110D00_MC;PB-0110D00-MC7648136;VI THANH - MAY CAT 131;HSX.00311;Siemens;2002;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_02;110VDC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16315276;MC.CT05SUOINGO-MC171-12/2023;HSX.00035;ABB;2017;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99019;GL312F1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3721;CT02LUONGSONMC171 - 12/11/2004;HSX.00311;Siemens;2003;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12501923;CT03-DATEH-MC172-12/09;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_TT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2079;MÁY CẮT 171;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2080;MÁY CẮT 172;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2081;MÁY CẮT 132;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2077;MÁY CẮT 132 - 01/01/05;HSX.00311;Siemens;2004;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3706;CT02PHANRIMC172 - 14/12/2020;HSX.00035;ABB;2016;TB040.00113;Thụy Sĩ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC14807639;CT17SOC TRANG- MC172-20/02/2004;HSX.00311;Siemens;2002;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.4119;CT12CAIDAUMC172-10/06;HSX.00311;Siemens;2003;TB040.00006;Đức;TB0632;Ngành điện;PB-500158;3AP1 FI;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.7118;CT02THANGHAIMC171 - 17/01/2018;HSX.00035;ABB;2017;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.7119;CT02THANGHAIMC172 - 17/01/2018;HSX.00035;ABB;2017;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.7120;CT02THANGHAIMC131 - 17/01/2018;HSX.00035;ABB;2017;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6578;CT06TAMVU-MC132_01/2017;HSX.00035;ABB;2016;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5802;CT02MALAMMC131 - 08/06/2015;HSX.00035;ABB;2014;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5803;CT02MALAMMC171 - 08/06/2015;HSX.00035;ABB;2014;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.5804;CT02MALAMMC172 - 08/06/2015;HSX.00035;ABB;2014;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC14295204;CT13CHUNG SƯ MC171-1/2003;HSX.00311;Siemens;2003;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC16460038;CT04TDB-MC171-12/2022;HSX.00035;ABB;2022;TB040.00023;Việt Nam;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;PB-501499;25kA/3s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3703;CT02HAMTANMC131 - 04/2004;HSX.00035;ABB;2004;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6401;HO NAI_112_MC.112;HSX.00311;Siemens;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6403;LOTECO_112_MC.112;HSX.00311;Siemens;2016;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6404;DONG NAI_112_MC.112;HSX.00311;Siemens;2015;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC1156360;CT17CULAODUNG-MC172-14-6-2017;HSX.00035;ABB;2016;TB040.00018;Thụy Điển;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00057;LTB145D1/B;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12923324;CT04THUANGIAO-MC172-2016;HSX.00035;ABB;2015;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12266791;CT14RACHGOC-MC174-10/2021;HSX.00035;ABB;2021;TB040.00021;Trung Quốc;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12923111;CT04BINHAN-MC131-2015;HSX.00046;Alstom;2015;TB040.00002;Ấn Độ;TB0632;Ngành điện;PB-500017;LTB123G1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;PB-0110D00-MC12923332;CT04DONGAN-MC112-2017;HSX.00035;ABB;2016;TB040.00002;Ấn Độ;TB0632;Ngành điện;PB-500017;LTB123G1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2075;CT09MOCAYT101-01/07;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2872;CT06DHOAMC132-02/2007;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2999;CT01DX-MC171-01;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3000;CT01DX-MC172-01;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3001;CT01DX-MC112-01;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.321;CT14CMMCT101-2002;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3009;CT01BL-MC173-04;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3011;CT01CT-MC171-05;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.3012;CT01CT-MC172-05;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100025;1600;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6180;CT12PHUCHAU-MC112-12/15;HSX.00311;Siemens;NULL;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.000102;NULL;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.6400;BAC SON_112_MC.112;HSX.00311;Siemens;2015;TB040.00002;Ấn Độ;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100080;1;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.85;CT04GDMC112-01/01;HSX.00311;Siemens;1997;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.00055;LTB145D1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100028;3150;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.602;CT13TDMC171-11/09;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;PB-500017;LTB123G1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.603;CT13TDMC172-11/09;HSX.00311;Siemens;2007;TB040.00006;Đức;TB0632;Ngành điện;PB-500017;LTB123G1;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100024;1250;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
0110D00_MC;MC.2522;XUAN TRUONG_171_MC.171;HSX.00311;Siemens;2003;TB040.00006;Đức;TB0632;Ngành điện;TBI_CT_MC_KIEU_MC.99010;3AP1 FG;TBI_CT_MC_U_TT_01;110VAC;TBI_TT_MC_KIEU_DAPHQ.00001;SF6;PB-100026;2000;TBI_CT_MC_U_DM_04;123;TBI_CT_MC_CC_CD.00001;Lò xo;PB-100081;3;EVN.PHA_3P;ABC;TBI_CT_MC_KIEU_MC_01;AIS;TBI_CT_MC_KNCDNMDM_01;31.5kA/1s;TBI_CT_MC_CT_DC_01;O-0,3sec-CO-3min-CO
